triple,sentence,shape,shape_type,size
Sonic_Funhouse associatedBand/associatedMusicalArtist Fluxwunce Ouberrys producer Sonic_Funhouse ,,(X (X (X))),chain,2
Karile_Finik almaMater Mosilina_Theological_Sciences_Institute Karile_Finik knownFor Mercansch's_Observations Karile_Finik professionalField Cosmologies ,,(X (X) (X) (X)),sibling,3
"Chayneal_Ersh almaMater Ravelling_Institute Chayneal_Ersh birthDate November_12_2001 Chayneal_Ersh birthPlace Gandrax Ravelling_Institute chancellor Euler_Toven Chayneal_Ersh doctoralAdvisor ""Social ",,(X (X) (X) (X) (X (X))),mixed,5
Fottia absoluteMagnitude 1971.42 Fottia apoapsis 4985.27 Fottia discoverer Liath_Torec Fottia orbitalPeriod 1940.91 Fottia periapsis 900.43 ,,(X (X) (X) (X) (X) (X)),sibling,5
Zelsvarce governmentType Military_Monocracy Zelsvarce leader Arabon_Sanle Zelsvarce populationDensity 2486.59 Zelsvarce timeZone UTC+06:51 Zelsvarce timeZone Janglemeadow_Time ,,(X (X) (X) (X) (X) (X)),sibling,5
Boptirlo followedBy Subsidalance ,,(X (X)),NA,1
Eustathios_Stathen almaMater Raven_Hall_Foundation Eustathios_Stathen birthDate September_21_1944 Eustathios_Stathen birthPlace Friaxon Eustathios_Stathen deathPlace Vinthale Eustathios_Stathen nationality Jyllara Eustathios_Stathen servedAsChiefOfTheAstronautOfficeIn 9947 ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Reebrood_Freight industry Cuosonic Reebrood_Freight location Gremeron ,,(X (X) (X)),sibling,2
Phrascy_Yavon birthDate June_15_1732 Phrascy_Yavon knownFor Mercansch's_Observations ,,(X (X) (X)),sibling,2
Ethar_Gilme birthDate March_4_2002 Ethar_Gilme debutTeam Tombstone_Knights ,,(X (X) (X)),sibling,2
Lost_Legends imdbId 837.47 Lost_Legends starring Moirux_Heylin Lost_Legends writer Moirux_Heylin ,,(X (X) (X) (X)),sibling,3
Ianson ethnicGroup Zaarim ,,(X (X)),NA,1
Warning_from_the_Sky imdbId 4652.95 Warning_from_the_Sky producer Nojet Warning_from_the_Sky starring Nonos_Quier ,,(X (X) (X) (X)),sibling,3
Ecole_des_Langues_University numberOfDoctoralStudents 17129 Ecole_des_Langues_University numberOfStudents 3102.67 Ecole_des_Langues_University numberOfUndergraduateStudents 3703.98 ,,(X (X) (X) (X)),sibling,3
Scarfoosy derivative Wigwaggle ,,(X (X)),NA,1
Orman_Saat deathPlace Ghaltinin ,,(X (X)),NA,1
Anbogard_Services numberOfEmployees 4985.27 ,,(X (X)),NA,1
Froston_Outpost cityServed Roaring_Rink Froston_Outpost elevationAboveTheSeaLevel 3102.67 ,,(X (X) (X)),sibling,2
Dreamthud derivative Whirlhowl ,,(X (X)),NA,1
Visizimi genre Chromepulse Visizimi genre Quiptronic Visizimi producer Exar_Sesar Visizimi runtime 1933.73 ,,(X (X) (X) (X) (X)),sibling,4
Jorja_Zerne activeYearsStartYear 8721 Jorja_Zerne associatedBand/associatedMusicalArtist Ostday Jorja_Zerne genre Jigshatta Jorja_Zerne origin Eskland ,,(X (X) (X) (X) (X)),sibling,4
Miralene_Technology foundedBy Jacee_Mel Miralene_Technology foundingYear 5930 Breekett_Haven location Giffens Breekett_Haven operatingOrganisation Miralene_Technology ,,(X (X) (X (X) (X))),mixed,4
Oakwood_Academy affiliation Strati_National_University Oakwood_Academy numberOfPostgraduateStudents 25186 ,,(X (X) (X)),sibling,2
Wanaonta_Ismon birthPlace Astokrin_Revolutionaries Wanaonta_Ismon nationality Glanogon ,,(X (X) (X)),sibling,2
Doness_Veron birthDate April_4_2004 Doness_Veron deathDate February_13_1980 Doness_Veron deathPlace Torvia ,,(X (X) (X) (X)),sibling,3
The_Straits_of_Nowhere writer Majeron_Vlare ,,(X (X)),NA,1
Wanaonta_Ismon birthDate July_28_1922 Wanaonta_Ismon birthPlace Tronlea Wanaonta_Ismon deathPlace Morsantra Wanaonta_Ismon mission InterX-22 Wanaonta_Ismon nationality Orla`we ,,(X (X) (X) (X) (X) (X)),sibling,5
Geboren_Chasim activeYearsStartYear September_8_1903 ,,(X (X)),NA,1
Maarlon_Alliance champions Setmailing_Sporting Maarlon_Alliance country Ovmney Arasir_F.C. fullName Veldroyer_Athletic Arasir_F.C. ground Hydron_Strand Arasir_F.C. league Maarlon_Alliance Hydron_Strand location Lapata Arasir_F.C. numberOfMembers 4884.25 ,,(X (X) (X) (X (X)) (X (X) (X))),mixed,7
Floorkin elevationAboveTheSeaLevel 599.41 Royne_Balre foundationPlace Floorkin Royne_Balre foundingDate December_25_1722 Royne_Balre revenue 3904.44 ,,(X (X) (X) (X (X))),mixed,4
Ranyar_Phael birthDate April_2_1890 Ranyar_Phael birthPlace Sikoluhu_County ,,(X (X) (X)),sibling,2
Kaleea_Outland cityServed Skystruck_Trails Kaleea_Outland elevationAboveTheSeaLevel 2345.58 Kaleea_Outland icaoLocationIdentifier Thaveron_Flight_Yard Kaleea_Outland location Gulchnon Kaleea_Outland operatingOrganisation Admiralous_Consulting Kaleea_Outland runwayLength 3938.98 ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Prelude_to_War director Moollim_Leesom Prelude_to_War starring Torin_Yosh Prelude_to_War writer Moollim_Leesom ,,(X (X) (X) (X)),sibling,3
Oshedon_Zaqar birthDate April_4_2004 Yinari discoverer Oshedon_Zaqar ,,(X (X (X))),chain,2
Waves_of_the_Outcast budget 3943.99 Waves_of_the_Outcast distributor Hidden_Moss_Pictures Waves_of_the_Outcast distributor Antenara_Technologies Waves_of_the_Outcast starring Leonan_Kwarr ,,(X (X) (X) (X) (X)),sibling,4
Orrbargo gross 3102.67 Orrbargo runtime 541.09 Orrbargo starring Ryteon_Vem ,,(X (X) (X) (X)),sibling,3
Monans_Technology_School country Marckon ,,(X (X)),NA,1
Eximuna apoapsis 887.94 Eximuna discovered March_17_3563 Eximuna periapsis 3327.72 ,,(X (X) (X) (X)),sibling,3
Yiprun_Iriles background Jucelo The_Golden_Horde musicComposer Yiprun_Iriles The_Golden_Horde producer Little_Karm The_Golden_Horde releaseDate October_30_2135 ,,(X (X) (X) (X (X))),mixed,4
Springhouse_Entertainment followedBy Tenginst ,,(X (X)),NA,1
Celt_Saffron almaMater Chiasell_University_of_Global_Business Paydenzia country Wilvius Celt_Saffron deathPlace Paydenzia Paydenzia leader Nesett_Nialan ,,(X (X) (X (X) (X))),mixed,4
Ranett_Mosv professionalField Valcheckization ,,(X (X)),NA,1
Labren_breaks foundingDate August_14_1821 Labren_breaks product Seconnexia ,,(X (X) (X)),sibling,2
Quasaraye precededBy Dapdresso ,,(X (X)),NA,1
Notelegic genre FattSwing Notelegic genre Noizclank Notelegic producer Granadarans ,,(X (X) (X) (X)),sibling,3
Erjano_Metcan birthName Blither_Xesto Erjano_Metcan knownFor Sevann's_Theorem ,,(X (X) (X)),sibling,2
Rimuer_County isPartOf Parsten ,,(X (X)),NA,1
Novas_Centinels city Ankaoria Ankaoria country Yala`wa Varzolavia_Airfield elevationAboveTheSeaLevel 1576.43 Varzolavia_Airfield location Belizari Varzolavia_Airfield operatingOrganisation Novas_Centinels Varzolavia_Airfield runwayLength 1057.22 ,,(X (X) (X) (X) (X (X (X)))),mixed,6
Snowfire_Glade broadcastedBy Artistic_Endeavour_Films Snowfire_Glade director Ethar_Gilme Snowfire_Glade editor Makin_Grinyon Snowfire_Glade musicComposer Majeron_Vlare Snowfire_Glade producer Ethar_Gilme Snowfire_Glade producer Torin_Yosh ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Jenwalt areaTotal 2846.73 Jenwalt leader Roeran_Nadays Mallen_Reyvas nationality Polzun Mallen_Reyvas residence Jenwalt ,,(X (X) (X (X) (X))),mixed,4
Valley_of_the_Gods director Jacee_Mel Valley_of_the_Gods gross 4479.43 Valley_of_the_Gods starring Filounton_Bonen Valley_of_the_Gods writer Jacee_Mel ,,(X (X) (X) (X) (X)),sibling,4
Blazing_Heart language Tytasian Blazing_Heart starring Raeon_Parvas Blazing_Heart starring Roka_Maram ,,(X (X) (X) (X)),sibling,3
Blayrg_Air_Road icaoLocationIdentifier Blayrg_Air_Road Blayrg_Air_Road runwayName Quonno ,,(X (X) (X)),sibling,2
The_Unknown_Voyage editing Stavamo The_Unknown_Voyage language Jeldarian The_Unknown_Voyage runtime 2149.12 The_Unknown_Voyage starring Farmer_Mesten The_Unknown_Voyage starring Feal_Woddon ,,(X (X) (X) (X) (X) (X)),sibling,5
Calnoise_Fabrications city Lemin ,,(X (X)),NA,1
Rinkorri artist Pain_Creek Rinkorri genre Synbrick Rinkorri precededBy Hyzlack Rinkorri recordLabel Harmonic_Realms Rinkorri recordLabel Halo_Tunes Rinkorri releaseDate February_21_1992 ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Rechart_Skyel almaMater Rarvale_University Rechart_Skyel citizenship Dyolila Rechart_Skyel knownFor Kinetic_Arrangement Dyolila longName Ollynish ,,(X (X) (X) (X (X))),mixed,4
Oshedon_Zaqar genre Slinkelectronica Oshedon_Zaqar instrument Thrustitar ,,(X (X) (X)),sibling,2
Albion_Skies elevationAboveTheSeaLevel 4839.29 ,,(X (X)),NA,1
Romerio address Rathgar_Street Romerio owner Kesterton_Research_Institute ,,(X (X) (X)),sibling,2
Lidife absoluteMagnitude 3520.39 Lidife discoverer Liath_Torec ,,(X (X) (X)),sibling,2
"""The_Secret_Treasures_of_Pangaeum"" precededBy Sins_of_the_Past ",,(X (X)),NA,1
Vatphyrd recordedIn Rechema ,,(X (X)),NA,1
Quilmail_Vortex runwayLength 3993.59 ,,(X (X)),NA,1
Benzopon recordedIn Thronac Benzopon recordedIn Crungenn Crungenn timeZone Rushfeather_Time ,,(X (X) (X (X))),mixed,3
Lewppolt director Halexaina_Reian Lewppolt gross 1013.72 Lewppolt musicComposer Xerain_Louve Lewppolt runtime 486.24 ,,(X (X) (X) (X) (X)),sibling,4
Little_Karm birthDate June_19_1972 Little_Karm deathDate May_21_1958 Little_Karm deathPlace Larrella Little_Karm training Phricon ,,(X (X) (X) (X) (X)),sibling,4
Habberstien_Alliance champions Domoho_Rovers Lariteers_Rovers fullName Ocurtreyro_Athletic Lariteers_Rovers ground Fusion_Square_Grounds Lariteers_Rovers league Habberstien_Alliance Fusion_Square_Grounds location Cubalues Lariteers_Rovers numberOfMembers 2711.82 ,,(X (X) (X) (X (X)) (X (X))),mixed,6
Lizardkom_Rovers league Neptunium_Fusion Lizardkom_Rovers nickname Tardei Lizardkom_Rovers numberOfMembers 1144.43 ,,(X (X) (X) (X)),sibling,3
Will_of_the_Warriors releaseDate February_7_2635 ,,(X (X)),NA,1
Emrica_Note award Utmost_Loyalty_Star Emrica_Note birthDate November_1_1947 Emrica_Note birthPlace Palvon Emrica_Note deathPlace Sellanco Utmost_Loyalty_Star higher Dawnstar_Riband_of_Honor Emrica_Note nationality Tralene Emrica_Note servedAsChiefOfTheAstronautOfficeIn 3846 ,,(X (X) (X) (X) (X) (X) (X (X))),mixed,7
Heellibe recordLabel Rhyme_Records ,,(X (X)),NA,1
Warkill_Flightway operatingOrganisation Rogon_Services Warkill_Flightway runwayLength 3421.19 ,,(X (X) (X)),sibling,2
Moraine_Reflections director Jacee_Mel Moraine_Reflections director Avaneon_Veinn Moraine_Reflections musicComposer Fenen_Donco ,,(X (X) (X) (X)),sibling,3
Thoras_Baras activeYearsStartYear August_20_1999 Whisper_of_the_Wind language Tytasian Tytasian spokenIn Elondai Whisper_of_the_Wind starring Gule_Yarcon Whisper_of_the_Wind starring Thoras_Baras ,,(X (X) (X (X)) (X (X))),mixed,5
High_Flier buildDate Artiqy High_Flier builder Miralene_Technology High_Flier cylinderCount 3496.88 ,,(X (X) (X) (X)),sibling,3
Wanaonta_Ismon birthPlace Grueneisen Grueneisen postalCode Syfilon Wanaonta_Ismon professionalField Ethercrafter ,,(X (X) (X (X))),mixed,3
Bronze_Horse_Pictures genre Pethrast ,,(X (X)),NA,1
Ortolics_Promotions location Xalgana Ortolics_Promotions product Dynasoft Ortolics_Promotions type Sewix_Solutions ,,(X (X) (X) (X)),sibling,3
Lychee_Lily_raganade country Zylelas Lychee_Lily_raganade course Oonicolla Zylelas currency Bajebar Zylelas demonym Delmids Lychee_Lily_raganade ingredient Kezosh ,,(X (X) (X) (X (X) (X))),mixed,5
"""Crossroads_of_the_Sleeping_Dragon"" author Roka_Maram Roka_Maram influencedBy Jakarso_Sminex ",,(X (X (X))),chain,2
Grand_Grape_Gala country Aseldik Grand_Grape_Gala course Rumblecorn Aseldik currency Thilio Aseldik demonym Crimbles Grand_Grape_Gala ingredient Banersho Aseldik leader KinsMixin_Orsh Grand_Grape_Gala region Pataczun ,,(X (X) (X) (X) (X (X) (X) (X))),mixed,7
Heat_Chaser buildDate Sumeth Heat_Chaser builder Maktor_Technologies Heat_Chaser length 19.73_(geshtations) Heat_Chaser totalProduction 255 ,,(X (X) (X) (X) (X)),sibling,4
Fairlane_College affiliation Chiasell_University_of_Global_Business Fairlane_College campus Yemvo Fairlane_College state Kandoli ,,(X (X) (X) (X)),sibling,3
Cabello_College affiliation Occeum_Assembly Sessas_Neilo almaMater Cabello_College ,,(X (X (X))),chain,2
Xefoltal isPartOf Tytrao ,,(X (X)),NA,1
Logic_Mini followedBy Skintrode Logic_Mini genre Skaedrez ,,(X (X) (X)),sibling,2
Comad_Wimble knownFor Karroialog Comad_Wimble knownFor Vasudeva's_Law Comad_Wimble professionalField Maldon's_Alignment_of_Rabbit_Holes ,,(X (X) (X) (X)),sibling,3
Ohleen_Ranon club Solrin_F.C. Ohleen_Ranon currentclub Las_Tomates Solrin_F.C. ground Laamasa Solrin_F.C. manager Geboren_Chasim Ohleen_Ranon youthclub Cortling_Hotspurs ,,(X (X) (X) (X (X) (X))),mixed,5
Ovmney leaderTitle Forge_Magister ,,(X (X)),NA,1
Socal_Amell mission Shenzhou_Eternal Socal_Amell mission Aegis_Falcon Socal_Amell nationality Talmeville ,,(X (X) (X) (X)),sibling,3
Plivlson artist Stone_Rippers Plivlson producer Stone_Rippers Plivlson recordedIn Gremeron Plivlson recordedIn Tidarnof Plivlson runtime 745.26 ,,(X (X) (X) (X) (X) (X)),sibling,5
Phrascy_Yavon birthPlace Pyarhola Phrascy_Yavon inOfficeWhilePresident Novou_Krosle Phrascy_Yavon nationality Dasians Phrascy_Yavon spouse Qualmway_Caves Phrascy_Yavon successor Filounton_Bonen ,,(X (X) (X) (X) (X) (X)),sibling,5
Mallen_Reyvas birthDate January_12_1956 Mallen_Reyvas birthPlace Loruke ,,(X (X) (X)),sibling,2
Dronla foundingDate March_13_1886 ,,(X (X)),NA,1
Callligam governmentType Technocracy_of_Seltan Callligam leaderTitle Grand_Crusader Callligam populationMetro 2486.59 Callligam type Yoiuth ,,(X (X) (X) (X) (X)),sibling,4
Cabulture artist Lasertronaut Cabulture genre Cicadizmo Cabulture producer Lasertronaut ,,(X (X) (X) (X)),sibling,3
Kevalon_Nemes birthDate September_21_1787 Kevalon_Nemes mission Shenzhou_Primacore Kevalon_Nemes mission Aegis_Falcon Kevalon_Nemes nationality Galmuth ,,(X (X) (X) (X) (X)),sibling,4
Hegarnah leader Emryna_Nwinki Hegarnah leader Xerain_Louve Lazerte_Exports location Hegarnah Lazerte_Exports location Lonkelly ,,(X (X) (X (X) (X))),mixed,4
La_Peche_College numberOfPostgraduateStudents 4954.29 ,,(X (X)),NA,1
Jorja_Zerne nationality Gloomen ,,(X (X)),NA,1
Balamor_Donae birthPlace Midshine ,,(X (X)),NA,1
Mist_Coast_Launchpad operatingOrganisation Glacion_Knights_Air_Force Mist_Coast_Launchpad runwayLength 4451.22 ,,(X (X) (X)),sibling,2
Tijanor foundingDate November_20_2001 ,,(X (X)),NA,1
Hydris genre Tripshaw Hawklance genre Crunchy_Groovez Hydris musicalBand Hawklance ,,(X (X) (X (X))),mixed,3
Denzvedd cinematography Ethar_Gilme Denzvedd gross 3410.14 Denzvedd musicComposer Gateyon_Rious Denzvedd runtime 3241.77 Denzvedd starring Coltion_Gowvan ,,(X (X) (X) (X) (X) (X)),sibling,5
Mynradic runtime 694.79 ,,(X (X)),NA,1
Wind_Spreader buildDate Belteer Wind_Spreader length 9.45_(time-spans) Wind_Spreader powerType Quilsara_Drivetrain ,,(X (X) (X) (X)),sibling,3
Kole_Maasing almaMater Mentem_College_of_War_Strategies Kole_Maasing award Exceptional_Patriotism_Badge Kole_Maasing birthDate February_14_1905 Kole_Maasing birthPlace Ryterno Kole_Maasing deathPlace Wispor Kole_Maasing nationality Thormar Kole_Maasing servedAsChiefOfTheAstronautOfficeIn 2854 ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,7
Ageaxon apoapsis 4164.50 Ageaxon discoverer SeSimon_Ymve Ageaxon orbitalPeriod 3520.39 ,,(X (X) (X) (X)),sibling,3
Ecole_des_Langues_University campus Borjinnee Ecole_des_Langues_University city Borjinnee Ecole_des_Langues_University country Pybon`le ,,(X (X) (X) (X)),sibling,3
Zacpundo editing Eustathios_Stathen Zacpundo starring Filounton_Bonen Zacpundo writer Anzil_Davryn ,,(X (X) (X) (X)),sibling,3
Secret_of_the_Long_Sleep director Thoras_Baras Secret_of_the_Long_Sleep distributor Oberigen_Development_LLC Secret_of_the_Long_Sleep distributor Midnight_Mayhem_Pictures Secret_of_the_Long_Sleep runtime 1282.67 ,,(X (X) (X) (X) (X)),sibling,4
Out_of_Nowhere author Feal_Woddon Out_of_Nowhere releaseDate February_5_1952 ,,(X (X) (X)),sibling,2
Krant_Nemol birthDate September_21_1921 Krant_Nemol citizenship Drilori Krant_Nemol nationality Flabonians Krant_Nemol residence Zutwren ,,(X (X) (X) (X) (X)),sibling,4
La_Belle_Forge_University numberOfStudents 2730.84 La_Belle_Forge_University staff 2575.41 ,,(X (X) (X)),sibling,2
Salvitu_Velau knownFor Dat Salvitu_Velau knownFor Braymer's_Rule ,,(X (X) (X)),sibling,2
Jaro_Tynos birthDate December_28_1968 Reflection_of_War writer Jaro_Tynos ,,(X (X (X))),chain,2
Diathan_Sarnon operatingIncome 545.26 ,,(X (X)),NA,1
Corneil precededBy Bi̕rth_C͔antat͎a Corneil recordLabel Rabbes Corneil releaseDate September_7_1975 Corneil runtime 545.26 ,,(X (X) (X) (X) (X)),sibling,4
Voqril_Ervel knownFor Zemosik ,,(X (X)),NA,1
Meadow_View_Pictures certification Starwood_Harmony_Choir ,,(X (X)),NA,1
Glimpse_Vibes formerBandMember Narina_Orga ,,(X (X)),NA,1
Delbasquen followedBy Fingjoss Fingjoss followedBy Teneminish Delbasquen producer Fluxwunce Fingjoss producer Ruelle_Fete ,,(X (X) (X (X) (X))),mixed,4
Ianson leader Voqril_Ervel Ianson leader Sessas_Neilo Wolf_Runan residence Laboken Wolf_Runan residence Ianson ,,(X (X) (X (X) (X))),mixed,4
Marcus_Wayway cityServed Streakaway_Grand_Prix Marcus_Wayway elevationAboveTheSeaLevel 2703.17 Marcus_Wayway runwayLength 2717.98 Marcus_Wayway runwayName Inquerth ,,(X (X) (X) (X) (X)),sibling,4
Kaleea_Outland cityServed Powerfly_Speedway Kaleea_Outland icaoLocationIdentifier Skipmar's_Landing Kaleea_Outland location Widgerstreet Kaleea_Outland operatingOrganisation Braggon_Exports Kaleea_Outland runwayLength 5754.63 Kaleea_Outland runwayName Ghegger ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
Symphonie_University city Rivivip Symphonie_University numberOfUndergraduateStudents 2399.94 Rivivip postalCode 1018.15 Symphonie_University staff 1419.69 ,,(X (X) (X) (X (X))),mixed,4
Poseidonea writer Nynarrows ,,(X (X)),NA,1
Candiba_Sadol birthDate September_16_2009 Candiba_Sadol birthPlace Rouspleyer_United ,,(X (X) (X)),sibling,2
Wigglytoss leaderTitle Zylham_Council ,,(X (X)),NA,1
Eldervale_College affiliation Nova_Rock_Island_University Eldervale_College campus Syonara_Heights Eldervale_College city Makcoir_Blockchain_Technologies_Cluster Eldervale_College president Oyestin ,,(X (X) (X) (X) (X)),sibling,4
Vico_Iolle birthPlace Kourdson Vico_Iolle dateOfRetirement October_25_1900 Vico_Iolle deathPlace Laulie ,,(X (X) (X) (X)),sibling,3
Euro_Gear broadcastedBy Iliteck_Services Iliteck_Services city Olinon_Station Euro_Gear firstAired September_19_1924 ,,(X (X) (X (X))),mixed,3
Phantom_of_Action imdbId 1211.88 Phantom_of_Action producer Yakori Phantom_of_Action starring Payda_Ploce Phantom_of_Action writer Payda_Ploce ,,(X (X) (X) (X) (X)),sibling,4
Baba_Anate associatedBand/associatedMusicalArtist Pyrobaze Baba_Anate genre Bubbaline Bubbaline musicFusionGenre Grindpopcorn ,,(X (X) (X (X))),mixed,3
Ouashti_Osarum birthPlace Melvois Ouashti_Osarum deathPlace Delphitine Ouashti_Osarum spouse Moirux_Heylin ,,(X (X) (X) (X)),sibling,3
Point_of_Koltus category Lucius_Tower Point_of_Koltus established 12237 Rihmelst_County hasToItsSoutheast Greenmeadow_County Rihmelst_County hasToItsWest Danbury_County Point_of_Koltus location Rihmelst_County Point_of_Koltus municipality Felhallow Point_of_Koltus state Tagert ,,(X (X) (X) (X) (X) (X (X) (X))),mixed,7
Phrascy_Yavon birthDate December_19_2014 ,,(X (X)),NA,1
Chryse_Folee club Cetronos_Rovers Chryse_Folee currentclub Trarnaci_United Cetronos_Rovers ground Othbone Chryse_Folee height 23.12_(astronagiles) Chryse_Folee youthclub Exional_Athletic ,,(X (X) (X) (X) (X (X))),mixed,5
Passeur_Institute campus Phrazine Passeur_Institute city Phrazine Passeur_Institute country Prenerva Passeur_Institute numberOfPostgraduateStudents 1212.21 Passeur_Institute numberOfStudents 1013.72 ,,(X (X) (X) (X) (X) (X)),sibling,5
Arrya_Nihte professionalField Appelsociology Arrya_Nihte professionalField Nutriconatography ,,(X (X) (X)),sibling,2
Tenginst cinematography Jara_Lumon Tenginst director Tula_Nidello Tenginst gross 468.15 Tenginst musicComposer Novou_Krosle Tenginst runtime 3182.12 Tenginst starring Marcil_Varcin ,,(X (X) (X) (X) (X) (X) (X)),sibling,6
